"site_id","year","quarter","kelp","no3","waves"
147,1991,4,123239,3.98,3.197
148,1991,4,203340.5,3.98,3.625
149,1991,4,12970.5,3.98,3.567
150,1991,4,51086.5,3.98,3.94
151,1991,4,17575,3.86,3.56
152,1991,4,7251,4.05,3.38
153,1991,4,22526.5,4.15,3.222
154,1991,4,55251,4.05,3.191
155,1991,4,6912,4.02,3.375
156,1991,4,9643,3.61,3.81
157,1991,4,2128,3.68,3.418
158,1991,4,870.5,3.44,3.888
159,1991,4,6483.5,3.31,3.298
160,1991,4,2679,3.32,3.18
161,1991,4,10387.5,3.32,4.366
162,1991,4,12774,3.29,4.238
163,1991,4,5932,3.29,2.559
164,1991,4,20687,3.27,3.016
165,1991,4,30770.5,3.27,3.418
166,1991,4,8969,3.27,2.416
167,1991,4,36406,3.27,2.857
168,1991,4,54341.5,3.23,2.625
169,1991,4,105648.5,3.32,2.928
170,1991,4,59547,3.31,2.58
171,1991,4,55388.5,3.31,3.979
172,1991,4,131985.5,3.3,3.053
173,1991,4,11190,3.31,3.096
174,1991,4,49117.5,3.31,2.573
175,1991,4,8702.5,3.16,2.228
176,1991,4,3848.5,3.17,2.555
177,1991,4,2241,3.14,2.686
178,1991,4,85719,3.14,2.559
179,1991,4,110880.5,3.11,2.784
180,1991,4,76064.5,3.2,2.593
181,1991,4,103450.5,3.2,3.023
182,1991,4,83730.5,3.13,2.785
183,1991,4,782,2.92,3.103
184,1991,4,13967,3.09,3.285
185,1991,4,5384.5,2.9,3.233
186,1991,4,25519.5,2.9,2.693
187,1991,4,7073.5,3.07,3.383
188,1991,4,22846.5,3.14,3.355
189,1991,4,20813,3.16,3.7
190,1991,4,24657.5,3.16,2.763
191,1991,4,42286.5,3.16,3.317
192,1991,4,32849.5,3.26,3.013
193,1991,4,25810,3.24,3.179
194,1991,4,44069,3.56,3.009
195,1991,4,84988,3.55,3.525
196,1991,4,48784,3.55,3.362
197,1991,4,76025.5,3.54,3.093
198,1991,4,30633.5,3.48,3.204
199,1991,4,9041,3.52,3.671
200,1991,4,19900,3.5,3.595
201,1991,4,23532.5,3.65,3.063
202,1991,4,45981,3.64,3.239
203,1991,4,32782,4,2.626
204,1991,4,59115,4,3.058
205,1991,4,14997.5,4,3.117
206,1991,4,19934.5,4,3.172
207,1991,4,9028,3.74,2.975
208,1991,4,49959.5,3.85,2.716
209,1991,4,57253,3.93,2.361
210,1991,4,1236,3.95,2.694
211,1991,4,20668,2.55,3.034
212,1991,4,19446.5,2.55,3.878
213,1991,4,23967.5,2.64,4.307
214,1991,4,18390.5,2.62,2.907
215,1991,4,10631,2.63,3.563
216,1991,4,1934,2.78,3.074
217,1991,4,19237,2.86,2.989
218,1991,4,80440,3.43,2.616
219,1991,4,27968,3.43,3.162
220,1991,4,12675,3.43,2.278
221,1991,4,24255,3.41,2.278
222,1991,4,139057,3.4,2.142
223,1991,4,105637,3.4,2.471
224,1991,4,58990,3.4,2.218
225,1991,4,62980,2.39,3.578
226,1991,4,88666,2.51,3.058
227,1991,4,11945,1.75,2.349
228,1991,4,5928,1.58,2.567
229,1991,4,116715,1.56,2.414
230,1991,4,100594,1.56,2.049
231,1991,4,82008,1.55,2.453
232,1991,4,92312,1.6,2.558
233,1991,4,59131,1.56,3.036
234,1991,4,152776,1.5,2.924
235,1991,4,204769,1.5,2.934
236,1991,4,137634,1.46,2.906
237,1991,4,46946,1.4,3.169
238,1991,4,162991,1.41,3.604
239,1991,4,33788,1.41,4.523
240,1991,4,58327,1.41,3.186
241,1991,4,15600,1.42,3.246
242,1991,4,7882,1.13,4.155
243,1991,4,79464,1.08,1.835
244,1991,4,83832,1.06,1.856
245,1991,4,197345,1.05,1.574
246,1991,4,296879,1.04,1.466
247,1991,4,302583,0.99,1.625
248,1991,4,293771,0.96,2.029
249,1991,4,436643,0.95,2.024
250,1991,4,641309,0.87,1.748
251,1991,4,175188,0.85,2.157
252,1991,4,286255,0.84,2.702
253,1991,4,261555,0.84,2.387
254,1991,4,335258,0.84,2.266
255,1991,4,170660,0.84,2.135
256,1991,4,129281,0.74,1.243
257,1991,4,250485,0.76,1.444
258,1991,4,222997,0.73,1.743
259,1991,4,42102,0.73,1.58
260,1991,4,126396,0.68,2.192
261,1991,4,11168,0.67,2.338
262,1991,4,0,0.6,1.178
263,1991,4,2399,0.58,1.14
264,1991,4,13306,0.58,1.276
265,1991,4,408231,0.59,1.301
266,1991,4,130855,0.64,1.402
267,1991,4,103422,0.64,1.355
268,1991,4,119886,0.66,1.338
269,1991,4,32405,0.66,1.319
270,1991,4,2023,0.65,1.255
271,1991,4,0,0.66,1.151
272,1991,4,2803,0.64,1.566
273,1991,4,17865,0.63,1.68
274,1991,4,334448,0.64,1.722
275,1991,4,205059,0.64,1.555
276,1991,4,127877,0.64,1.476
277,1991,4,53803,0.64,1.203
278,1991,4,63009,0.62,1.357
279,1991,4,80808,0.62,1.531
280,1991,4,83832,0.62,1.465
281,1991,4,52300,0.62,1.663
282,1991,4,139023,0.62,1.445
283,1991,4,368937,0.62,1.351
284,1991,4,363606,0.6,1.241
285,1991,4,64791,0.56,1.143
286,1991,4,26231,0.56,0.883
287,1991,4,126865,0.52,1.089
288,1991,4,134322,0.52,1.069
289,1991,4,394865,0.51,1.268
290,1991,4,28114,0.5,1.297
291,1991,4,13289,0.5,1.324
292,1991,4,47780,0.49,1.314
293,1991,4,27110,0.48,1.205
294,1991,4,75882,0.56,0.631
295,1991,4,69266,0.55,1.031
296,1991,4,81774,0.56,1.453
297,1991,4,310335,0.56,1.311
298,1991,4,31953,0.52,1.68
299,1991,4,59376,0.51,1.364
300,1991,4,87347,0.49,1.331
301,1991,4,112286,0.49,1.307
302,1991,4,52364,0.35,1.44
303,1991,4,62572,0.35,1.586
304,1991,4,43318,0.34,1.676
305,1991,4,126330,0.34,1.784
306,1991,4,96135,0.34,1.636
307,1991,4,62212,0.28,1.349
308,1991,4,133431,0.3,1.607
309,1991,4,41996,0.29,1.459
310,1991,4,46475,0.29,1.481
311,1991,4,14777,0.29,1.311
312,1991,4,10703,0.3,1.352
313,1991,4,28710,0.3,1.38
314,1991,4,6558,0.3,1.357
315,1991,4,62652,0.31,1.455
316,1991,4,23618,0.31,0.844
317,1991,4,1727,0.31,0.796
318,1991,4,12752,0.29,0.762
319,1991,4,28631,0.3,0.787
320,1991,4,8035,0.3,0.763
321,1991,4,21675,0.35,1.042
322,1991,4,36636,0.26,2.012
323,1991,4,60399,0.26,1.877
324,1991,4,91239,0.24,2.087
325,1991,4,81743,0.29,2.31
326,1991,4,2208,0.24,1.631
327,1991,4,202,0.24,1.975
328,1991,4,154,0.23,2.152
329,1991,4,1003,0.22,1.387
330,1991,4,401,0.22,1.836
331,1991,4,0,0.22,1.25
332,1991,4,279,0.22,0.83
333,1991,4,5811,0.22,1.194
334,1991,4,0,0.23,1.212
335,1991,4,32824,0.24,1.384
336,1991,4,2545,0.25,1.463
337,1991,4,2420,0.25,1.752
338,1991,4,5813,0.25,1.791
339,1991,4,1505,0.23,1.788
340,1991,4,1319,0.23,1.763
341,1991,4,1058,0.24,1.74
342,1991,4,3876,0.24,1.575
343,1991,4,572,0.24,1.597
344,1991,4,3168,0.25,2.049
345,1991,4,2093,0.22,1.088
346,1991,4,1125,0.23,1.163
347,1991,4,498,0.23,1.385
348,1991,4,0,0.23,1.256
349,1991,4,2487,0.21,1.245
350,1991,4,10823,0.23,1.408
351,1991,4,0,0.19,1.724
352,1991,4,4204,0.19,1.698
353,1991,4,42388,0.19,3.027
354,1991,4,108898,0.2,2.241
355,1991,4,271414,0.2,2.465
356,1991,4,154125,0.21,2.867
357,1991,4,70406,0.22,2.244
358,1991,4,185634,0.24,2.388
359,1991,4,149187,0.23,2.193
360,1991,4,192685,0.23,2.406
361,1991,4,139203,0.23,2.614
1,1992,1,0,2.48,2.739
2,1992,1,0,2.48,4.088
3,1992,1,0,2.38,3.02
4,1992,1,0,2.4,2.942
5,1992,1,0,2.34,2.922
6,1992,1,0,2.39,2.916
7,1992,1,0,2.46,2.715
8,1992,1,0,2.4,2.708
9,1992,1,0,2.47,2.657
10,1992,1,0,2.51,2.462
11,1992,1,0,2.53,2.388
12,1992,1,0,2.52,2.673
13,1992,1,0,2.52,2.392
14,1992,1,0,2.56,2.836
15,1992,1,0,2.57,2.057
16,1992,1,0,2.68,2.351
17,1992,1,0,2.68,2.08
18,1992,1,0,2.42,1.973
19,1992,1,0,2.44,1.891
20,1992,1,0,2.47,1.936
21,1992,1,0,2.45,2.004
22,1992,1,2560.5,2.11,0.569
23,1992,1,213.5,2.01,0.953
24,1992,1,12392.5,2.01,0.918
25,1992,1,3142.5,2.03,1.993
26,1992,1,6896,2.13,1.578
27,1992,1,40,2.13,2.196
28,1992,1,487.5,2.05,2.938
29,1992,1,0,2.06,3.636
30,1992,1,0,2.04,3.353
31,1992,1,0,1.94,4.012
32,1992,1,0,1.96,3.557
33,1992,1,0,1.98,3.736
34,1992,1,4103,2.01,3.716
35,1992,1,14057.5,2.01,3.89
36,1992,1,11681,1.98,2.705
37,1992,1,1163,1.98,3.555
38,1992,1,5761,1.98,3.004
39,1992,1,70683,1.98,2.243
40,1992,1,67862,2,2.521
41,1992,1,4273,1.93,2.142
42,1992,1,6181,1.93,2.484
43,1992,1,27608,1.91,2.624
44,1992,1,6143,1.89,1.609
45,1992,1,1470,1.65,1.176
46,1992,1,2097,1.65,1.915
47,1992,1,1609,1.64,3.933
48,1992,1,3077,1.64,3.413
49,1992,1,8420,1.65,2.529
50,1992,1,9912,1.62,2.654
51,1992,1,83,1.62,3.547
52,1992,1,1983,1.56,4.514
53,1992,1,443,1.55,3.724
54,1992,1,1584,1.56,3.113
55,1992,1,992,1.58,3.052
56,1992,1,184,1.58,3.698
57,1992,1,736,1.59,3.435
58,1992,1,1772,1.57,3.429
59,1992,1,1263,1.57,3.552
60,1992,1,63,1.57,3.624
61,1992,1,0,1.57,3.934
62,1992,1,1376,1.55,3.403
63,1992,1,901,1.55,3.907
64,1992,1,5246,1.55,3.163
65,1992,1,0,1.59,3.728
66,1992,1,963,1.72,3.612
67,1992,1,1584,1.66,3.237
68,1992,1,0,1.66,3.539
69,1992,1,325,1.66,3.938
70,1992,1,3279,1.68,3.624
71,1992,1,8938,1.75,3.304
72,1992,1,0,1.75,3.292
73,1992,1,64,1.75,3.568
74,1992,1,0,1.67,3.916
75,1992,1,6917,1.62,4.409
76,1992,1,7774,1.65,3.551
77,1992,1,45333,1.61,3.403
78,1992,1,11373,1.64,5.169
79,1992,1,40242,1.66,5.484
80,1992,1,33610,1.69,3.802
81,1992,1,3392,1.69,3.38
82,1992,1,0,1.62,3.637
83,1992,1,0,1.62,3.5
84,1992,1,0,1.67,2.5
85,1992,1,0,1.64,2.345
86,1992,1,0,1.63,2.476
87,1992,1,0,1.63,2.285
88,1992,1,0,1.56,2.5
89,1992,1,0,1.52,2.674
90,1992,1,0,1.57,2.793
91,1992,1,0,1.57,2.629
92,1992,1,0,1.57,2.23
93,1992,1,6308,1.44,1.906
94,1992,1,0,1.44,2.4
95,1992,1,0,1.44,2.32
96,1992,1,0,1.44,2.581
97,1992,1,0,1.46,3.062
98,1992,1,6996,1.5,3.019
99,1992,1,0,1.49,2.425
100,1992,1,0,1.49,2.662
101,1992,1,6037,1.48,3.074
102,1992,1,872,1.5,2.929
103,1992,1,0,1.47,3.01
104,1992,1,0,1.53,3.528
105,1992,1,0,1.53,3.118
106,1992,1,0,1.52,3.292
107,1992,1,2184,1.52,2.774
108,1992,1,3632,1.52,3.108
109,1992,1,850,1.52,3.753
110,1992,1,0,1.53,3.219
111,1992,1,0,1.53,3.041
112,1992,1,0,1.52,2.757
113,1992,1,0,1.51,2.39
114,1992,1,0,1.49,2.985
115,1992,1,0,1.45,3.313
116,1992,1,0,1.48,3.494
117,1992,1,0,1.48,3.543
118,1992,1,0,1.45,3.202
119,1992,1,8615,1.42,3.497
120,1992,1,1275,1.42,3.556
121,1992,1,0,1.4,3.216
122,1992,1,0,1.38,2.469
123,1992,1,0,1.25,2.935
124,1992,1,0,1.28,2.808
125,1992,1,0,1.26,2.39
126,1992,1,0,1.25,2.967
127,1992,1,472,1.25,2.715
128,1992,1,0,1.27,2.676
129,1992,1,0,1.24,2.854
130,1992,1,199,1.22,2.915
131,1992,1,0,1.22,3.126
132,1992,1,0,1.22,3.44
133,1992,1,0,1.23,3.686
134,1992,1,0,1.22,3.09
135,1992,1,0,1.38,3.595
136,1992,1,0,1.38,3.597
137,1992,1,0,1.38,3.62
138,1992,1,0,1.38,4.41
139,1992,1,0,1.36,3.203
140,1992,1,0,1.36,2.823
141,1992,1,0,1.38,3.226
142,1992,1,0,1.38,3.153
143,1992,1,0,1.38,3.39
144,1992,1,0,1.38,2.894
145,1992,1,0,1.37,3.035
146,1992,1,0,1.26,3.09
147,1992,1,0,1.25,3.044
148,1992,1,0,1.25,3.386
149,1992,1,0,1.25,3.369
150,1992,1,0,1.25,3.636
151,1992,1,0,1.25,3.321
152,1992,1,0,1.4,3.178
153,1992,1,0,1.15,3.021
154,1992,1,0,1.4,3.035
155,1992,1,0,1.4,3.185
156,1992,1,0,1.45,3.59
157,1992,1,0,1.44,3.2
158,1992,1,0,1.44,3.495
159,1992,1,0,1.38,3.154
160,1992,1,0,1.38,3.175
161,1992,1,0,1.38,3.952
162,1992,1,0,1.37,3.919
163,1992,1,0,1.37,2.489
164,1992,1,373,1.37,2.912
165,1992,1,0,1.37,3.246
166,1992,1,0,1.37,2.41
167,1992,1,0,1.37,2.827
168,1992,1,0,1.38,2.61
169,1992,1,5214,1.31,2.884
170,1992,1,1348,1.41,2.587
171,1992,1,0,1.41,3.658
172,1992,1,0,1.36,3.006
173,1992,1,0,1.34,2.972
174,1992,1,0,1.35,2.531
175,1992,1,0,1.36,2.216
176,1992,1,0,1.41,2.49
177,1992,1,0,1.35,2.639
178,1992,1,0,1.35,2.556
179,1992,1,0,1.38,2.716
180,1992,1,0,1.35,2.588
181,1992,1,0,1.35,2.94
182,1992,1,0,1.33,2.68
183,1992,1,0,1.33,2.975
184,1992,1,0,1.32,3.092
185,1992,1,0,1.35,3.032
186,1992,1,0,1.35,2.648
187,1992,1,0,1.32,3.251
188,1992,1,0,1.29,3.192
189,1992,1,0,1.24,3.494
190,1992,1,0,1.24,2.68
191,1992,1,0,1.24,3.179
192,1992,1,0,1.25,2.904
193,1992,1,0,1.27,3.049
194,1992,1,0,1.21,2.921
195,1992,1,0,1.25,3.319
196,1992,1,0,1.25,3.181
197,1992,1,0,1.26,3.006
198,1992,1,0,1.26,3.107
199,1992,1,0,1.28,3.474
200,1992,1,0,1.27,3.346
201,1992,1,0,1.3,2.968
202,1992,1,0,1.31,3.122
203,1992,1,0,1.27,2.606
204,1992,1,0,1.27,2.977
205,1992,1,0,1.27,2.973
206,1992,1,855,1.27,2.989
207,1992,1,0,1.28,2.871
208,1992,1,2779,1.2,2.717
209,1992,1,7472,1.16,2.303
210,1992,1,1473,1.08,2.555
211,1992,1,0,1.11,2.896
212,1992,1,0,1.11,3.477
213,1992,1,0,1.14,3.925
214,1992,1,0,1.14,2.812
215,1992,1,0,1.14,3.347
216,1992,1,0,1.13,2.982
217,1992,1,0,1.15,2.955
218,1992,1,15664.5,1.14,2.512
219,1992,1,4284,1.16,2.958
220,1992,1,3219,1.16,2.264
221,1992,1,0,1.16,2.264
222,1992,1,2691,1.16,2.137
223,1992,1,12170,1.16,2.357
224,1992,1,9583,1.16,2.148
225,1992,1,119,0.73,3.445
226,1992,1,2129.5,0.75,3.012
227,1992,1,7276,0.69,2.347
228,1992,1,0,0.56,2.552
229,1992,1,0,0.56,2.432
230,1992,1,0,0.56,2.065
231,1992,1,0,0.57,2.441
232,1992,1,0,0.56,2.526
233,1992,1,0,0.56,2.954
234,1992,1,0,0.53,2.841
235,1992,1,3042,0.53,2.845
236,1992,1,0,0.53,2.818
237,1992,1,0,0.56,3.023
238,1992,1,0,0.56,3.455
239,1992,1,0,0.57,4.118
240,1992,1,0,0.57,3.027
241,1992,1,0,0.55,3.137
242,1992,1,0,0.58,3.928
243,1992,1,5029,0.57,1.832
244,1992,1,859,0.57,1.839
245,1992,1,22990,0.58,1.6
246,1992,1,0,0.58,1.504
247,1992,1,0,0.58,1.657
248,1992,1,54376,0.58,2.033
249,1992,1,66679.5,0.56,2.012
250,1992,1,75589.5,0.56,1.792
251,1992,1,25979,0.57,2.139
252,1992,1,7275,0.57,2.644
253,1992,1,33493.5,0.57,2.347
254,1992,1,29884,0.55,2.235
255,1992,1,10671.5,0.55,2.102
256,1992,1,0,0.54,1.272
257,1992,1,38338.5,0.54,1.404
258,1992,1,30112,0.55,1.673
259,1992,1,3173,0.55,1.574
260,1992,1,393,0.55,2.13
261,1992,1,0,0.54,2.221
262,1992,1,531,0.55,1.196
263,1992,1,0,0.54,1.16
264,1992,1,8756,0.54,1.295
265,1992,1,232256,0.54,1.318
266,1992,1,32010,0.51,1.417
267,1992,1,15788,0.58,1.374
268,1992,1,22428,0.57,1.356
269,1992,1,4680,0.59,1.331
270,1992,1,0,0.6,1.273
271,1992,1,5283,0.61,1.169
272,1992,1,2611,0.56,1.568
273,1992,1,3496,0.55,1.683
274,1992,1,114475,0.56,1.696
275,1992,1,53331,0.52,1.521
276,1992,1,226,0.51,1.456
277,1992,1,3143,0.48,1.136
278,1992,1,20230,0.47,1.336
279,1992,1,72079,0.48,1.504
280,1992,1,50406,0.48,1.437
281,1992,1,5531,0.47,1.63
282,1992,1,95769,0.46,1.42
283,1992,1,257543,0.46,1.328
284,1992,1,147433,0.46,1.218
285,1992,1,1909,0.44,1.126
286,1992,1,76,0.44,0.871
287,1992,1,4125,0.43,1.068
288,1992,1,11028,0.43,1.047
289,1992,1,141153,0.43,1.239
290,1992,1,17179,0.44,1.272
291,1992,1,0,0.45,1.295
292,1992,1,3420,0.44,1.289
293,1992,1,8970.5,0.41,1.184
294,1992,1,11342,0.41,0.615
295,1992,1,3633,0.39,1.024
296,1992,1,14748,0.48,1.403
297,1992,1,20412,0.48,1.264
298,1992,1,0,0.46,1.621
299,1992,1,990,0.45,1.313
300,1992,1,4399,0.47,1.283
301,1992,1,0,0.47,1.26
302,1992,1,55289,0.25,1.459
303,1992,1,70250,0.25,1.598
304,1992,1,39904,0.26,1.679
305,1992,1,123573,0.26,1.784
306,1992,1,51150,0.26,1.638
307,1992,1,91089,0.26,1.368
308,1992,1,246982,0.26,1.616
309,1992,1,82249,0.25,1.474
310,1992,1,75229,0.25,1.484
311,1992,1,39110,0.26,1.327
312,1992,1,14129,0.26,1.365
313,1992,1,71551,0.26,1.392
314,1992,1,21783,0.26,1.36
315,1992,1,6732,0.26,1.468
316,1992,1,7633,0.26,0.883
317,1992,1,1448,0.27,0.825
318,1992,1,16241,0.27,0.799
319,1992,1,25841,0.26,0.832
320,1992,1,3079,0.26,0.805
321,1992,1,40223,0.23,1.071
322,1992,1,3818,0.18,1.934
323,1992,1,39879,0.18,1.783
324,1992,1,137558,0.18,1.959
325,1992,1,113785,0.18,2.234
326,1992,1,6491,0.18,1.595
327,1992,1,0,0.18,1.912
328,1992,1,0,0.18,2.085
329,1992,1,0,0.18,1.368
330,1992,1,0,0.18,1.791
331,1992,1,0,0.18,1.247
332,1992,1,0,0.18,0.838
333,1992,1,269,0.18,1.188
334,1992,1,0,0.18,1.203
335,1992,1,5746,0.18,1.372
336,1992,1,1660,0.18,1.446
337,1992,1,0,0.18,1.711
338,1992,1,1946,0.18,1.749
339,1992,1,0,0.18,1.737
340,1992,1,0,0.18,1.713
341,1992,1,0,0.18,1.695
342,1992,1,0,0.18,1.54
343,1992,1,0,0.18,1.56
344,1992,1,0,0.18,1.98
345,1992,1,0,0.19,1.004
346,1992,1,0,0.18,1.067
347,1992,1,0,0.18,1.319
348,1992,1,0,0.18,1.193
349,1992,1,0,0.18,1.199
350,1992,1,8923,0.18,1.382
351,1992,1,1625,0.16,1.613
352,1992,1,2539,0.17,1.626
353,1992,1,0,0.14,2.7
354,1992,1,0,0.14,2.113
355,1992,1,951,0.14,2.293
356,1992,1,657,0.14,2.632
357,1992,1,0,0.17,2.096
358,1992,1,21175,0.17,2.238
359,1992,1,3369,0.17,2.051
360,1992,1,2321,0.17,2.233
361,1992,1,0,0.17,2.445
1,1992,2,32287,2.36,1.989
2,1992,2,132238,1.99,2.691
3,1992,2,151254,3.26,1.95
4,1992,2,47238,3.88,1.881
5,1992,2,61657,3.49,1.869
6,1992,2,546914,3.55,1.821
7,1992,2,414477,3.77,1.57
8,1992,2,426185,3.78,1.634
9,1992,2,160694,3.6,1.584
10,1992,2,198838,3.72,1.4
11,1992,2,177231,3.72,1.271
12,1992,2,254980,3.72,1.455
13,1992,2,409971,3.72,1.327
14,1992,2,581079,2.54,1.53
15,1992,2,69967,2.01,1.13
16,1992,2,37104,1.06,1.368
17,1992,2,500163,1.06,1.168
18,1992,2,87808,1.17,1.088
19,1992,2,39136,1.2,1.014
20,1992,2,22681,1.18,1.039
21,1992,2,15868,1.15,1.073
22,1992,2,2024,1.13,0.571
23,1992,2,1462,1.01,0.931
24,1992,2,33907,1.01,0.888
25,1992,2,5235,1.02,1.62
26,1992,2,10811,1.04,1.375
27,1992,2,665,1.04,1.856
28,1992,2,12105,1.3,2.461
29,1992,2,6515,1.44,2.933
30,1992,2,255,2.84,2.512
31,1992,2,11150,3.12,3.164
32,1992,2,1123,3.12,3.008
33,1992,2,3907,3.06,3.115
34,1992,2,4926,3.05,2.911
35,1992,2,61342,3.05,2.727
36,1992,2,148686,3.16,1.756
37,1992,2,112948,3.16,2.502
38,1992,2,55713,3.16,1.957
39,1992,2,309236,1.61,1.423
40,1992,2,482089,1.45,1.507
41,1992,2,432520,1.44,1.636
42,1992,2,503221,1.44,1.612
43,1992,2,540526,1.45,2.039
44,1992,2,65828,1.44,1.307
45,1992,2,12330,1.45,1.164
46,1992,2,63117,1.45,1.774
47,1992,2,48867,1.57,2.929
48,1992,2,326017,1.57,2.755
49,1992,2,240420,1.61,1.743
50,1992,2,202553,1.44,1.804
51,1992,2,50230,1.44,2.824
52,1992,2,87710,1.42,3.113
53,1992,2,217477,1.63,3.01
54,1992,2,291016,1.7,2.395
55,1992,2,267190,0.51,2.03
56,1992,2,33035,0.51,2.877
57,1992,2,365910,0.58,2.898
58,1992,2,253588,1.18,2.453
59,1992,2,132651,1.18,2.694
60,1992,2,188216,1.18,2.785
61,1992,2,0,0.83,3.014
62,1992,2,68429,1.17,2.579
63,1992,2,62290,1.17,2.986
64,1992,2,341073,1.17,2.339
65,1992,2,55993,1.17,2.757
66,1992,2,74721,1.17,2.93
67,1992,2,26038,1.11,2.549
68,1992,2,22772,1.11,2.721
69,1992,2,72915,0.83,3.203
70,1992,2,187606,0.77,2.804
71,1992,2,334993,0.78,2.499
72,1992,2,79751,0.78,2.562
73,1992,2,33363,0.78,3.095
74,1992,2,0,0.53,3.03
75,1992,2,41264,1.02,3.377
76,1992,2,434950,1.02,2.47
77,1992,2,895917,1.02,2.387
78,1992,2,1327982,1.02,3.751
79,1992,2,2252322,0.97,3.653
80,1992,2,616285,1.02,3.008
81,1992,2,117334,1.02,2.431
82,1992,2,236412,0.85,2.536
83,1992,2,269068,0.85,2.423
84,1992,2,42458,0.98,1.566
85,1992,2,101900,0.98,1.404
86,1992,2,23347,0.98,1.437
87,1992,2,180239,0.98,1.37
88,1992,2,160763,0.86,1.442
89,1992,2,110645,0.82,1.552
90,1992,2,31201,0.82,1.604
91,1992,2,89014,0.82,1.509
92,1992,2,26983,0.82,1.394
93,1992,2,97759,0.49,1.121
94,1992,2,127130,0.49,1.384
95,1992,2,15348,0.49,1.374
96,1992,2,0,0.49,1.622
97,1992,2,1045,0.49,1.799
98,1992,2,27137,1.16,1.675
99,1992,2,35017,1.16,1.426
100,1992,2,37626,1.16,1.471
101,1992,2,100843,1.16,2.018
102,1992,2,162427,1.11,1.826
103,1992,2,242584,1.16,1.922
104,1992,2,236273,1.04,2.159
105,1992,2,757249,1.04,2.037
106,1992,2,510483,0.89,2.212
107,1992,2,217357,0.89,1.848
108,1992,2,203066,0.89,2.015
109,1992,2,131268,0.89,2.474
110,1992,2,14106,0.97,2.293
111,1992,2,31534,0.97,2.116
112,1992,2,70399,1.28,1.915
113,1992,2,89438,1.21,1.533
114,1992,2,63329,1.22,1.735
115,1992,2,57240,1.22,2.182
116,1992,2,49785,1.11,2.602
117,1992,2,68918,1.11,2.52
118,1992,2,9703,1.06,2.434
119,1992,2,256626,1.12,2.301
120,1992,2,467368,1.12,2.26
121,1992,2,159253,1.22,2.515
122,1992,2,56752,1.17,1.527
123,1992,2,41715,1.19,1.741
124,1992,2,56227.5,1.33,1.811
125,1992,2,9701,1.35,1.39
126,1992,2,16748,1.2,1.896
127,1992,2,161517,1.2,1.774
128,1992,2,80705,1.19,1.779
129,1992,2,32718,1.21,1.892
130,1992,2,5969,1.11,2.004
131,1992,2,75074,1.11,2.187
132,1992,2,38737,1.11,2.402
133,1992,2,5485,1.17,2.61
134,1992,2,125657,1.17,2.332
135,1992,2,138075,1.17,2.829
136,1992,2,11804,1.17,2.433
137,1992,2,1768,1.17,2.722
138,1992,2,0,1.17,3.241
139,1992,2,5767,1.14,2.194
140,1992,2,26553,1.14,2.031
141,1992,2,79546,1.23,2.299
142,1992,2,185423,1.23,2.09
143,1992,2,2184,1.22,2.108
144,1992,2,36456,1.22,1.992
145,1992,2,4250,1.22,2.014
146,1992,2,73805,1.51,1.968
147,1992,2,36387,1.51,2.061
148,1992,2,372096,1.51,2.488
149,1992,2,13631,1.51,2.074
150,1992,2,277466,1.51,2.479
151,1992,2,54546,1.51,2.161
152,1992,2,21564,1.48,2.143
153,1992,2,94022,1.51,2.092
154,1992,2,98342,1.48,1.948
155,1992,2,5695,1.48,2.157
156,1992,2,36128,1.47,2.724
157,1992,2,12314,1.63,2.426
158,1992,2,32487,1.33,2.7
159,1992,2,4675,2.63,2.251
160,1992,2,0,2.63,2.081
161,1992,2,0,2.63,2.548
162,1992,2,0,2.49,2.894
163,1992,2,52664,3.64,1.622
164,1992,2,354480,3.65,1.754
165,1992,2,435984,3.65,2.091
166,1992,2,245182,3.65,1.591
167,1992,2,420056,3.65,1.973
168,1992,2,473011,3.61,1.772
169,1992,2,1361513,3.33,1.767
170,1992,2,979085,3.28,1.535
171,1992,2,1509426,3.28,2.21
172,1992,2,1580937,3.44,1.754
173,1992,2,338281,3.42,1.784
174,1992,2,511786,3.52,1.514
175,1992,2,245826,3.53,1.276
176,1992,2,211515,2.68,1.382
177,1992,2,59690,2.67,1.45
178,1992,2,299497,2.67,1.532
179,1992,2,305085,2.77,1.695
180,1992,2,267776,2.77,1.553
181,1992,2,676650,2.77,1.709
182,1992,2,695021,2.76,1.671
183,1992,2,109146,3.52,1.758
184,1992,2,290455,3.51,1.902
185,1992,2,682816,3.47,2.024
186,1992,2,705439,3.47,1.687
187,1992,2,82729,3.48,2.119
188,1992,2,684148,3.14,2.021
189,1992,2,595121,3.13,2.3
190,1992,2,340197,3.12,1.781
191,1992,2,195517,3.12,1.994
192,1992,2,307616,3.12,1.82
193,1992,2,225826,3.12,1.991
194,1992,2,428265,3.2,1.899
195,1992,2,429373,3.18,2.128
196,1992,2,362831,3.26,2.077
197,1992,2,471042,3.21,1.963
198,1992,2,792461,3.2,1.934
199,1992,2,627421,3.2,2.092
200,1992,2,673438,3.2,2.051
201,1992,2,826969,3.19,1.896
202,1992,2,717538,3.19,1.944
203,1992,2,126433,3.15,1.613
204,1992,2,220998,3.15,1.596
205,1992,2,65011,3.15,1.611
206,1992,2,169566,3.15,1.834
207,1992,2,60417,3.16,1.678
208,1992,2,182862,2.48,1.645
209,1992,2,268458,2.26,1.464
